antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
rich,SNSF person ID,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,ResearcherID,0.5,0.03894230769230769,0.03894230769230769,0.07788461538461539,2.0,0.019471153846153846,1.0422314911366006
rich,military branch,0.5,0.005048076923076923,0.005048076923076923,0.010096153846153847,2.0,0.0025240384615384617,1.0050995628946089
rich,BNMM authority ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,instrument,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,represented by,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Austria-Forum person ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,The Numbers person ID,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,Movieplayer person ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Encyclopedia of China (Third Edition) ID,0.5,0.008173076923076924,0.008173076923076924,0.016346153846153847,2.0,0.004086538461538462,1.0083088954056696
rich,KNAW past member ID,0.5,0.0016826923076923078,0.0016826923076923078,0.0033653846153846156,2.0,0.0008413461538461539,1.00168837433671
rich,Threads username,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,People Australia ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Amazon Music artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,TASS Encyclopedia person ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Léonore Web ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Treccani's Enciclopedia Italiana ID,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,Art UK artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Chess.com player ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,Conspiracy Watch person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,member of political party,0.5,0.012740384615384615,0.012740384615384615,0.02548076923076923,2.0,0.006370192307692308,1.0130735076467687
rich,autores.uy ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,academic thesis,0.5,0.019951923076923075,0.019951923076923075,0.03990384615384615,2.0,0.009975961538461538,1.0207811717576365
rich,Snapchat username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,NLA Trove people ID,0.5,0.056971153846153845,0.056971153846153845,0.11394230769230769,2.0,0.028485576923076922,1.0642973412913728
rich,ADAGP artist ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,AllMovie person ID,0.5,0.003125,0.003125,0.00625,2.0,0.0015625,1.0031446540880502
rich,influenced by,0.5,0.013701923076923077,0.013701923076923077,0.027403846153846154,2.0,0.006850961538461538,1.014087988136431
rich,Biografija.ru ID,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,AniDB person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Evene ID,0.5,0.004326923076923077,0.004326923076923077,0.008653846153846154,2.0,0.0021634615384615386,1.0043646944713869
rich,phone number,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,BIU Santé person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Personality Database profile ID,0.5,0.005288461538461539,0.005288461538461539,0.010576923076923078,2.0,0.0026442307692307694,1.0053449951409135
rich,blood type,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,cinematografo.it name or company ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,YouTube channel ID,0.5,0.01201923076923077,0.01201923076923077,0.02403846153846154,2.0,0.006009615384615385,1.0123152709359606
rich,WorldCat Identities ID (superseded),0.5,0.4723557692307692,0.4723557692307692,0.9447115384615384,2.0,0.2361778846153846,9.543478260869563
rich,The World Academy of Sciences fellow ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Athenaeum person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,ResearchGate contributions ID,0.5,0.008653846153846154,0.008653846153846154,0.01730769230769231,2.0,0.004326923076923077,1.0088062622309197
rich,Artnet artist ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,Jaxsta profile ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Tor.com author ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,HAL author ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,Archive ouverte UNIGE ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,sibling,0.5,0.015625,0.015625,0.03125,2.0,0.0078125,1.0161290322580645
rich,Norsk biografisk leksikon ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,PolitiFact people and groups ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,Dimitri and Aliki Perrotis Central Library ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,location,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Filmportal ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,partner in business or sport,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,BRAHMS artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Chamber of Deputies of Italy storia ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,PyPI username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,UAE University Libraries ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,NARCIS researcher ID,0.5,0.008653846153846154,0.008653846153846154,0.01730769230769231,2.0,0.004326923076923077,1.0088062622309197
rich,e-WV: The West Virginia Encyclopedia ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Dictionary of Swedish Translators ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,MobyGames developer ID,0.5,0.005048076923076923,0.005048076923076923,0.010096153846153847,2.0,0.0025240384615384617,1.0050995628946089
rich,board member,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,stepparent,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,oral history at,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,MyAnimeList people ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Online PWN Encyclopedia ID,0.5,0.01658653846153846,0.01658653846153846,0.03317307692307692,2.0,0.00829326923076923,1.0171556439582297
rich,height,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,Keybase username,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Wikimedia username,0.5,0.00625,0.00625,0.0125,2.0,0.003125,1.0063291139240507
rich,Harvard Index of Botanists ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,studied by,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Eurobasket.com player ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Auñamendi ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Rijksmuseum Research Library authority ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Montreux Jazz Festival person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Württembergische Kirchengeschichte person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Memorial Book University of Vienna ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Zhihu username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,FactGrid item ID,0.5,0.004326923076923077,0.004326923076923077,0.008653846153846154,2.0,0.0021634615384615386,1.0043646944713869
rich,PAN member,0.5,0.0057692307692307696,0.0057692307692307696,0.011538461538461539,2.0,0.0028846153846153848,1.0058365758754864
rich,Treccani's Dizionario di Filosofia ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,child,0.5,0.01971153846153846,0.01971153846153846,0.03942307692307692,2.0,0.00985576923076923,1.0205205205205206
rich,Reddit username,0.5,0.0045673076923076926,0.0045673076923076926,0.009134615384615385,2.0,0.0022836538461538463,1.004609412906356
rich,Disney A to Z ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,ScienceOpen author ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,National Library of Brazil ID,0.5,0.022596153846153846,0.022596153846153846,0.04519230769230769,2.0,0.011298076923076923,1.0236656596173213
rich,relevant qualification,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Steam profile ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Photographers’ Identities Catalog ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,SICRIS researcher ID,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,Portal da Literatura ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,CONOR.KS ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,KBpedia ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,social media followers,0.5,0.0625,0.0625,0.125,2.0,0.03125,1.0714285714285714
rich,RSL ID (person),0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,GameFAQs credit ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Encyclopedia of the History of Ukraine ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Ballotpedia ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,ARPI author ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,Blogger user profile ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,OpenReview.net profile ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,Armeniapedia ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Political Graveyard politician ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Golden ID,0.5,0.01610576923076923,0.01610576923076923,0.03221153846153846,2.0,0.008052884615384615,1.016641828117238
rich,Vatican Library VcBA ID,0.5,0.00625,0.00625,0.0125,2.0,0.003125,1.0063291139240507
rich,JRC Names id,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,allegiance,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Behind The Voice Actors person ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,academic major,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Ameblo username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,ARTIC artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,affiliation string,0.5,0.01514423076923077,0.01514423076923077,0.03028846153846154,2.0,0.007572115384615385,1.0156172533465544
rich,Media Arts Database ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,Babelio author ID,0.5,0.02548076923076923,0.02548076923076923,0.05096153846153846,2.0,0.012740384615384615,1.0268490374873354
rich,Share-VDE 1.0 author ID,0.5,0.0033653846153846156,0.0033653846153846156,0.006730769230769231,2.0,0.0016826923076923078,1.0033881897386254
rich,significant event,0.5,0.006009615384615385,0.006009615384615385,0.01201923076923077,2.0,0.0030048076923076925,1.006082725060827
rich,Universal Music France artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Open Library ID,0.5,0.07740384615384616,0.07740384615384616,0.1548076923076923,2.0,0.03870192307692308,1.0915813424345846
rich,J! Archive player ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,National Library of Russia ID,0.5,0.009375,0.009375,0.01875,2.0,0.0046875,1.0095541401273886
rich,De Agostini ID,0.5,0.004326923076923077,0.004326923076923077,0.008653846153846154,2.0,0.0021634615384615386,1.0043646944713869
rich,Inguma author ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Pontificia Università della Santa Croce ID,0.5,0.019230769230769232,0.019230769230769232,0.038461538461538464,2.0,0.009615384615384616,1.02
rich,TikTok username,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,Fellow of the Royal Society ID,0.5,0.009134615384615385,0.009134615384615385,0.01826923076923077,2.0,0.0045673076923076926,1.0093046033300686
rich,Podchaser creator ID,0.5,0.018990384615384614,0.018990384615384614,0.03798076923076923,2.0,0.009495192307692307,1.0197401299350324
rich,FIPRESCI person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,IUF member ID,0.5,0.003605769230769231,0.003605769230769231,0.007211538461538462,2.0,0.0018028846153846155,1.0036319612590798
rich,WBIS ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,IRIS UNIPV author ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,editor,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,NicoNicoPedia ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,DUC ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,Unione Romana Biblioteche Scientifiche ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,SNK ID,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,Patrinum ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Gutenberg Biographics ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Republic of Korea Parliamentarian Society ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,motorsportstats.com driver ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Obrazi slovenskih pokrajin ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,MovieMeter person ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Treccani's Lessico del XXI Secolo ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,EMBO member ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,L'Unificazione ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Poincaré Papers person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Musik-Sammler.de artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Parler username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Magyar életrajzi lexikon ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,PhDTree person ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,K-Scholar ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,IRIS IMT author ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,MNBAQ artist ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,GeneaStar person ID,0.5,0.005288461538461539,0.005288461538461539,0.010576923076923078,2.0,0.0026442307692307694,1.0053449951409135
rich,Econlib person ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Bing entity ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,IRIS Sapienza author ID,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,audio recording of the subject's spoken voice,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,IRIS SNS author ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Zen ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Scholarpedia article ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,ZKM person ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Kinorium person ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Swedish Parliament person GUID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,exonerated of,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Treccani's Enciclopedia della Matematica ID,0.5,0.008413461538461538,0.008413461538461538,0.016826923076923076,2.0,0.004206730769230769,1.008557457212714
rich,The Women's Print History Project person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,IPA transcription,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,RKDartists ID,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,Slovak National Library (VIAF) ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,SEARCH on line catalogue ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Archivo Histórico de diputados de España ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Canadiana Name Authority ID,0.5,0.15072115384615384,0.15072115384615384,0.3014423076923077,2.0,0.07536057692307692,1.215760495526497
rich,SVKKL authority ID,0.5,0.0057692307692307696,0.0057692307692307696,0.011538461538461539,2.0,0.0028846153846153848,1.0058365758754864
rich,MUBI person ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Fatcat ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,SAIA authority ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Encyclopedia of China (Second Edition) ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,Napster artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,artist files at,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Fandango person ID,0.5,0.0016826923076923078,0.0016826923076923078,0.0033653846153846156,2.0,0.0008413461538461539,1.00168837433671
rich,Museo Galileo authority ID,0.5,0.0045673076923076926,0.0045673076923076926,0.009134615384615385,2.0,0.0022836538461538463,1.004609412906356
rich,WorldCat Registry ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,fotoCH photographer ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,conflict,0.5,0.00625,0.00625,0.0125,2.0,0.003125,1.0063291139240507
rich,ARAE ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Pontifical University of Salamanca ID,0.5,0.00625,0.00625,0.0125,2.0,0.003125,1.0063291139240507
rich,has works in the collection,0.5,0.00625,0.00625,0.0125,2.0,0.003125,1.0063291139240507
rich,FranceArchives agent ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,OFDb person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Den Store Danske ID,0.5,0.012259615384615384,0.012259615384615384,0.02451923076923077,2.0,0.006129807692307692,1.0125677673730902
rich,iHeart podcast ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,DC Comics talent ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,TV Guide person ID (former scheme),0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,CVR person ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,PhilPapers author ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Lebanese National Library ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,ELNET ID,0.5,0.00985576923076923,0.00985576923076923,0.01971153846153846,2.0,0.004927884615384615,1.0100539480137323
rich,Movie Walker Press person ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,Luminous-Lint ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,website account on,0.5,0.004807692307692308,0.004807692307692308,0.009615384615384616,2.0,0.002403846153846154,1.0048543689320388
rich,OpenEdition Books author ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,DigitaltMuseum ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,WordLift URL,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Bodleian Archives & Manuscripts person ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
